id,product_id,image_url,sort_order,alt_text,created_at
39,42,https://www.ricambixstufe.it/ricambixstufe/80-home_default/braciere-in-ghisa.jpg,0,"BRACIERE IN GHISA ",2026-04-02 10:47:25.78266+00
40,43,https://www.ricambixstufe.it/ricambixstufe/544-home_default/braciere-in-ghisa-2.jpg,0,BRACIERE IN GHISA,2026-04-02 10:47:25.78266+00
41,44,https://www.ricambixstufe.it/ricambixstufe/186-home_default/pressostato-depressore.jpg,0,"PRESSOSTATO / DEPRESSORE 0,4 mbar",2026-04-02 10:47:25.78266+00
42,45,https://www.ricambixstufe.it/ricambixstufe/187-home_default/pressostato-depressore-2.jpg,0,"PRESSOSTATO / DEPRESSORE 0,6 mbar",2026-04-02 10:47:25.78266+00
43,46,https://www.ricambixstufe.it/ricambixstufe/194-home_default/sonda-temperatura-ambiente-ntc-10k-micronova.jpg,0,SONDA TEMPERATURA AMBIENTE NTC 10K MICRONOVA,2026-04-02 10:47:25.78266+00
44,47,https://www.ricambixstufe.it/ricambixstufe/195-home_default/sonda-temperatura-fumi-micronova.jpg,0,SONDA TEMPERATURA FUMI MICRONOVA,2026-04-02 10:47:25.78266+00
45,48,https://www.ricambixstufe.it/ricambixstufe/183-home_default/nastro-adesivo-in-fibra-di-vetro-550c.jpg,0,NASTRO ADESIVO IN FIBRA DI VETRO 550°C 10mm X 3mm,2026-04-02 10:47:25.78266+00
46,49,https://www.ricambixstufe.it/ricambixstufe/574-home_default/treccia-in-fibra-di-vetro-tricotex-550c.jpg,0,"CORDINO 9 MM ",2026-04-02 10:47:25.78266+00
47,50,https://www.ricambixstufe.it/ricambixstufe/89-home_default/guarnizione-siliconica-per-tubi-pellet.jpg,0,GUARNIZIONE SILICONICA PER TUBI PELLET,2026-04-02 10:47:25.78266+00
48,51,https://www.ricambixstufe.it/ricambixstufe/260-home_default/resistenza-ceramica-attacco-38.jpg,0,RESISTENZA CERAMICA ATTACCO 3/8,2026-04-02 10:47:25.78266+00
49,52,https://www.ricambixstufe.it/ricambixstufe/116-home_default/sensore-debimetro-micronova.jpg,0,SENSORE DEBIMETRO MICRONOVA,2026-04-02 10:47:25.78266+00
50,53,https://www.ricambixstufe.it/ricambixstufe/121-home_default/ventilatore-centrifugo-w925300010.jpg,0,VENTILATORE CENTRIFUGO NATALINI EVAGOLD30CO0001,2026-04-02 10:47:25.78266+00
51,54,https://www.ricambixstufe.it/ricambixstufe/536-home_default/ventilatore-aria-centrifugo.jpg,0,VENTILATORE ARIA CENTRIFUGO RLH120/0038-3038LH,2026-04-02 10:47:25.78266+00
52,55,https://www.ricambixstufe.it/ricambixstufe/578-home_default/ventilatore-fumi-con-encoder-e-chiocciola-.jpg,0,"VENTILATORE FUMI CON ENCODER E CHIOCCIOLA ",2026-04-02 10:47:25.78266+00
53,56,https://www.ricambixstufe.it/ricambixstufe/134-home_default/braciere-susy-perla-catria-evacalor.jpg,0,"BRACIERE SUSY-PERLA 7,5 KW EVACALOR",2026-04-02 10:47:25.78266+00
54,57,https://www.ricambixstufe.it/ricambixstufe/139-home_default/display-lcd-elettronica-tiemme-.jpg,0,"DISPLAY LCD ELETTRONICA TIEMME ",2026-04-02 10:47:25.78266+00
55,58,https://www.ricambixstufe.it/ricambixstufe/151-home_default/cavo-flat-display.jpg,0,CAVO FLAT DISPLAY 1200 mm,2026-04-02 10:47:25.78266+00
56,59,https://www.ricambixstufe.it/ricambixstufe/153-home_default/resistenza-elettrica-3.jpg,0,"RESISTENZA ELETTRICA Ø 12,5 mm LUNGH.160mm 350w ATTACCO A FILETTO 1/2",2026-04-02 10:47:25.78266+00
57,60,https://www.ricambixstufe.it/ricambixstufe/157-home_default/resistenza-elettrica-3.jpg,0,"RESISTENZA ELETTRICA Ø 9,5 mm LUNGH.188 MM  ESECUZIONE DRITTA",2026-04-02 10:47:25.78266+00
58,114,https://www.ricambixstufe.it/ricambixstufe/356-home_default/tubo-siliconico-.jpg,0,"TUBO SILICONICO ",2026-04-02 10:47:25.78266+00
59,115,https://www.ricambixstufe.it/ricambixstufe/358-home_default/candela-mm90-d99-190w-38gas-cab.jpg,0,"CANDELA MM.90 D.9,9 190W 3/8GAS CAB",2026-04-02 10:47:25.78266+00
60,116,https://www.ricambixstufe.it/ricambixstufe/359-home_default/candela-ceramica-230w-o-1155-230v-racc-38.jpg,0,"CANDELA CERAMICA 230W Ø 11,55 230V RACC. 3/8""",2026-04-02 10:47:25.78266+00
61,117,https://www.ricambixstufe.it/ricambixstufe/361-home_default/display-verticale-micronova-6-tasti.jpg,0,DISPLAY VERTICALE MICRONOVA 6 TASTI,2026-04-02 10:47:25.78266+00
62,118,https://www.ricambixstufe.it/ricambixstufe/555-home_default/braciere-per-inserto-a-pellet-11-kw-acciaio.jpg,0,BRACIERE PER INSERTO A PELLET 11 KW ACCIAIO,2026-04-02 10:47:25.78266+00
63,119,https://www.ricambixstufe.it/ricambixstufe/557-home_default/braciere-in-acciaio-24-27-kw-.jpg,0,"BRACIERE IN ACCIAIO 24- 27 KW ",2026-04-02 10:47:25.78266+00
64,61,https://www.ricambixstufe.it/ricambixstufe/160-home_default/resistenza-elettrica-3.jpg,0,"RESISTENZA ELETTRICA Ø 12,5 mm LUNGH.160 mm",2026-04-02 10:47:25.78266+00
65,62,https://www.ricambixstufe.it/ricambixstufe/164-home_default/resistenza-elettrica-3.jpg,0,RESISTENZA ELETTRICA Ø 16 mm LUNGH.120 mm,2026-04-02 10:47:25.78266+00
66,63,https://www.ricambixstufe.it/ricambixstufe/169-home_default/resistenza-elettrica-3.jpg,0,"RESISTENZA ELETTRICA Ø 9,9 mm LUNGH.155 MM  ESECUZIONE DRITTA",2026-04-02 10:47:25.78266+00
67,64,https://www.ricambixstufe.it/ricambixstufe/202-home_default/ventilatore-tangenziale-grande.jpg,0,VENTILATORE TANGENZIALE GRANDE SX,2026-04-02 10:47:25.78266+00
68,65,https://www.ricambixstufe.it/ricambixstufe/175-home_default/resistenza-elettrica-2.jpg,0,"RESISTENZA ELETTRICA Ø 12,5 mm LUNG.85 mm HT68027",2026-04-02 10:47:25.78266+00
69,66,https://www.ricambixstufe.it/ricambixstufe/184-home_default/nastro-adesivo-in-fibra-di-vetro-550c.jpg,0,NASTRO ADESIVO IN FIBRA DI VETRO 550°C 10mm X 1mm,2026-04-02 10:47:25.78266+00
70,67,https://www.ricambixstufe.it/ricambixstufe/188-home_default/supporto-depressore.jpg,0,SUPPORTO DEPRESSORE,2026-04-02 10:47:25.78266+00
71,68,https://www.ricambixstufe.it/ricambixstufe/191-home_default/termostato-di-sicurezza-a-riarmo-manuale-80.jpg,0,TERMOSTATO DI SICUREZZA A RIARMO MANUALE 80°,2026-04-02 10:47:25.78266+00
72,69,https://www.ricambixstufe.it/ricambixstufe/193-home_default/termostato-di-sicurezza-a-riarmo-manuale-100.jpg,0,TERMOSTATO DI SICUREZZA A RIARMO MANUALE 100°,2026-04-02 10:47:25.78266+00
73,70,https://www.ricambixstufe.it/ricambixstufe/214-home_default/connettore-scheda-10-poli.jpg,0,CONNETTORE SCHEDA 10 POLI,2026-04-02 10:47:25.78266+00
74,71,https://www.ricambixstufe.it/ricambixstufe/212-home_default/connettore-scheda-7-poli.jpg,0,CONNETTORE SCHEDA 7 POLI,2026-04-02 10:47:25.78266+00
75,72,https://www.ricambixstufe.it/ricambixstufe/215-home_default/connettore-scheda-6-poli.jpg,0,CONNETTORE SCHEDA 6 POLI,2026-04-02 10:47:25.78266+00
76,73,https://www.ricambixstufe.it/ricambixstufe/216-home_default/connettore-scheda-4-poli.jpg,0,CONNETTORE SCHEDA 4 POLI,2026-04-02 10:47:25.78266+00
77,74,https://www.ricambixstufe.it/ricambixstufe/217-home_default/connettore-scheda-10-poli.jpg,0,CONNETTORE SCHEDA 3 POLI,2026-04-02 10:47:25.78266+00
78,75,https://www.ricambixstufe.it/ricambixstufe/230-home_default/connettore-scheda-10-poli.jpg,0,CONNETTORE SCHEDA 2 POLI,2026-04-02 10:47:25.78266+00
79,76,https://www.ricambixstufe.it/ricambixstufe/218-home_default/scheda-elettronica-tiemme-sy8p-h01-.jpg,0,"SCHEDA ELETTRONICA TIEMME SY8P-H01 ",2026-04-02 10:47:25.78266+00
80,77,https://www.ricambixstufe.it/ricambixstufe/585-home_default/motoriduttore-per-stufe-a-pellet-mellor.jpg,0,"MOTORE COCLEA PER STUFE A PELLET 1,5 RPM",2026-04-02 10:47:25.78266+00
81,78,https://www.ricambixstufe.it/ricambixstufe/235-home_default/sensore-debimetro-con-cavo-ceza.jpg,0,SENSORE DEBIMETRO CON CAVO CEZA,2026-04-02 10:47:25.78266+00
82,79,https://www.ricambixstufe.it/ricambixstufe/237-home_default/resistenza-elettrica-3.jpg,0,"RESISTENZA ELETTRICA Ø 9,9 mm LUNGH.170MM W350 ATTACCO A FILETTO 3/8",2026-04-02 10:47:25.78266+00
83,80,https://www.ricambixstufe.it/ricambixstufe/240-home_default/display-lcd-a-6-tasticeza.jpg,0,DISPLAY LED A 5 TASTI CEZA,2026-04-02 10:47:25.78266+00
84,81,https://www.ricambixstufe.it/ricambixstufe/242-home_default/display-lcd-a-6-tasticeza.jpg,0,DISPLAY LED A 3 TASTI DUEPI,2026-04-02 10:47:25.78266+00
85,82,https://www.ricambixstufe.it/ricambixstufe/245-home_default/camera-posteriore-in-ghisa-idro-laminox-evacalor.jpg,0,CAMERA POSTERIORE IN GHISA IDRO LAMINOX-EVACALOR,2026-04-02 10:47:25.78266+00
86,84,https://www.ricambixstufe.it/ricambixstufe/251-home_default/braciere-completo-stufe-6-7-8-kw.jpg,0,"BRACIERE COMPLETO STUFE EVACALOR 4 KW CAMILLA-MATILDE-GAIA-FLORA ",2026-04-02 10:47:25.78266+00
87,85,https://www.ricambixstufe.it/ricambixstufe/259-home_default/braciere-stufe-8-11-kw.jpg,0,BRACIERE STUFE 11-13  KW INOX  EVACALOR-PUNTOFUOCO,2026-04-02 10:47:25.78266+00
88,86,https://www.ricambixstufe.it/ricambixstufe/263-home_default/braciere-3-fori-in-acciaio-per-mod-6-8kw.jpg,0,BRACIERE 3 FORI IN ACCIAIO PER MOD. 6-8KW,2026-04-02 10:47:25.78266+00
89,87,https://www.ricambixstufe.it/ricambixstufe/462-home_default/braciere-nadia-sole-erika-petra-evacalor.jpg,0,BRACIERE IN ACCIAIO PER STUFE 11 (9) KW SLIM EVACALOR-PUNTOFUOCO,2026-04-02 10:47:25.78266+00
90,88,https://www.ricambixstufe.it/ricambixstufe/269-home_default/fischer-silicone-acetico-alte-temperature-nero.jpg,0,FISCHER - SILICONE ACETICO ALTE TEMPERATURE - NERO,2026-04-02 10:47:25.78266+00
91,89,https://www.ricambixstufe.it/ricambixstufe/275-home_default/coclea-per-stufe-6-9-kw-slim-new-attacco-femmina.jpg,0,COCLEA PER STUFE 6-9 KW SLIM NEW ATTACCO FEMMINA,2026-04-02 10:47:25.78266+00
92,90,https://www.ricambixstufe.it/ricambixstufe/278-home_default/coclea-9-kw-new-inserto-attacco-femmina.jpg,0,COCLEA 9 KW NEW/ INSERTO ATTACCO FEMMINA,2026-04-02 10:47:25.78266+00
93,91,https://www.ricambixstufe.it/ricambixstufe/281-home_default/coclea-4-11-13-kw-attacco-femmina-piastra.jpg,0,COCLEA 4-11-13 kw ATTACCO FEMMINA +PIASTRA,2026-04-02 10:47:25.78266+00
94,92,https://www.ricambixstufe.it/ricambixstufe/284-home_default/coclea-per-stufe-attacco-maschio.jpg,0,COCLEA PER STUFE  ATTACCO MASCHIO,2026-04-02 10:47:25.78266+00
95,93,https://www.ricambixstufe.it/ricambixstufe/548-home_default/braciere-in-acciaio-inox-stufe-9-8-kw-slim-evacalor-puntofuoco.jpg,0,BRACIERE IN ACCIAIO INOX STUFE 9 (8) KW SLIM EVACALOR-PUNTOFUOCO,2026-04-02 10:47:25.78266+00
96,94,https://www.ricambixstufe.it/ricambixstufe/550-home_default/braciere-in-acciaio-inox-stufe-6-5-kw-slim-evacalor-puntofuoco.jpg,0,BRACIERE IN ACCIAIO INOX STUFE 6 (5) kw SLIM EVACALOR-PUNTOFUOCO,2026-04-02 10:47:25.78266+00
97,95,https://www.ricambixstufe.it/ricambixstufe/552-home_default/braciere-1518-kw-in-ghisa.jpg,0,BRACIERE 15/18 KW IN GHISA,2026-04-02 10:47:25.78266+00
98,97,https://www.ricambixstufe.it/ricambixstufe/581-home_default/scheda-elettronica-ceza-.jpg,0,"KIT SCHEDA ELETTRONICA CEZA  + DISPLAY ",2026-04-02 10:47:25.78266+00
99,98,https://www.ricambixstufe.it/ricambixstufe/310-home_default/parafiamma-stufe-hydro.jpg,0,PARAFIAMMA STUFE HYDRO,2026-04-02 10:47:25.78266+00
100,99,https://www.ricambixstufe.it/ricambixstufe/312-home_default/display-3-tasti-micronova.jpg,0,DISPLAY 3 TASTI MICRONOVA,2026-04-02 10:47:25.78266+00
101,100,https://www.ricambixstufe.it/ricambixstufe/315-home_default/resistenza-elettrica-12-x-100-morsetto-in-ceramica.jpg,0,RESISTENZA ELETTRICA 12 X 100 morsetto in CERAMICA,2026-04-02 10:47:25.78266+00
102,101,https://www.ricambixstufe.it/ricambixstufe/320-home_default/stufa-a-pellet-puntofuoco-135-kw-mary.jpg,0,"STUFA A PELLET PUNTOFUOCO 13,5 KW MARY",2026-04-02 10:47:25.78266+00
103,102,https://www.ricambixstufe.it/ricambixstufe/335-home_default/stufa-a-pellet-puntofuoco-9-kw-lotus.jpg,0,STUFA A PELLET PUNTOFUOCO 9 KW LOTUS,2026-04-02 10:47:25.78266+00
104,103,https://www.ricambixstufe.it/ricambixstufe/333-home_default/stufa-a-pellet-puntofuoco-11-kw-catria.jpg,0,STUFA A PELLET PUNTOFUOCO 11 KW CATRIA,2026-04-02 10:47:25.78266+00
105,104,https://www.ricambixstufe.it/ricambixstufe/339-home_default/cavo-debimetro.jpg,0,CAVO DEBIMETRO,2026-04-02 10:47:25.78266+00
106,105,https://www.ricambixstufe.it/ricambixstufe/524-home_default/cavo-encoder.jpg,0,"CAVO ENCODER ",2026-04-02 10:47:25.78266+00
107,106,https://www.ricambixstufe.it/ricambixstufe/341-home_default/vaso-spirale-porta-pellet.jpg,0,VASO SPIRALE PORTA PELLET,2026-04-02 10:47:25.78266+00
108,107,https://www.ricambixstufe.it/ricambixstufe/342-home_default/vaso-spirale-porta-pellet.jpg,0,VASO FIORE PORTA PELLET,2026-04-02 10:47:25.78266+00
109,108,https://www.ricambixstufe.it/ricambixstufe/343-home_default/armourdanforth-ad5123-aspiracenere-cervino-18-lt.jpg,0,"ARMOUR&DANFORTH AD5123 ASPIRACENERE CERVINO, 18 LT",2026-04-02 10:47:25.78266+00
110,110,https://www.ricambixstufe.it/ricambixstufe/347-home_default/boccola-per-coclea-femmina.jpg,0,BOCCOLA PER COCLEA FEMMINA,2026-04-02 10:47:25.78266+00
111,111,https://www.ricambixstufe.it/ricambixstufe/349-home_default/giunto-motore-coclea-.jpg,0,"GIUNTO MOTORE COCLEA ",2026-04-02 10:47:25.78266+00
112,112,https://www.ricambixstufe.it/ricambixstufe/351-home_default/candela-utx-d125-mm-l162mm.jpg,0,CANDELA UTXS022576 D12.5 MM L162MM,2026-04-02 10:47:25.78266+00
113,113,https://www.ricambixstufe.it/ricambixstufe/541-home_default/ventilatore-aria-condensatore-cablato.jpg,0,VENTILATORE ARIA +CONDENSATORE CABLATO,2026-04-02 10:47:25.78266+00
114,120,https://www.ricambixstufe.it/ricambixstufe/565-home_default/braciere-hydro-2024-ac430-sald.jpg,0,BRACIERE HYDRO 20/24 AC.430 SALD.,2026-04-02 10:47:25.78266+00
115,121,https://www.ricambixstufe.it/ricambixstufe/367-home_default/sonda-fumi-per-schede-duepi.jpg,0,SONDA FUMI PER SCHEDE  DUEPI,2026-04-02 10:47:25.78266+00
116,122,https://www.ricambixstufe.it/ricambixstufe/500-home_default/motoriduttore-per-stufe-a-pellet-mellor-3-rpm-con-sensore-di-giri.jpg,0,MOTORE COCLEA PER STUFE A PELLET  3 RPM CON SENSORE GIRI,2026-04-02 10:47:25.78266+00
117,123,https://www.ricambixstufe.it/ricambixstufe/507-home_default/motoriduttore-per-stufe-a-pellet-mellor-1-rpm.jpg,0,MOTORE COCLEA PER STUFE A PELLET  1 RPM,2026-04-02 10:47:25.78266+00
118,124,https://www.ricambixstufe.it/ricambixstufe/504-home_default/motoriduttore-per-stufe-a-pellet-mellor-4-rpm-con-sensore-giri.jpg,0,MOTORE COCLEA  PER STUFE A PELLET  4 RPM CON SENSORE GIRI,2026-04-02 10:47:25.78266+00
119,125,https://www.ricambixstufe.it/ricambixstufe/509-home_default/motoriduttore-per-stufe-a-pellet-mellor-serie-t353-rpm.jpg,0,"MOTORE COCLEA PER STUFE A PELLET 5,3 RPM",2026-04-02 10:47:25.78266+00
120,126,https://www.ricambixstufe.it/ricambixstufe/512-home_default/motore-coclea-2rpm-con-sensore-giri.jpg,0,MOTORE COCLEA 2 RPM CON SENSORE GIRI,2026-04-02 10:47:25.78266+00
121,127,https://www.ricambixstufe.it/ricambixstufe/516-home_default/motore-coclea-15-rpm-con-sensre-giri.jpg,0,"MOTORE COCLEA 1,5 RPM CON SENSORE GIRI",2026-04-02 10:47:25.78266+00
122,128,https://www.ricambixstufe.it/ricambixstufe/519-home_default/motore-coclea-36-rpm-.jpg,0,"MOTORE COCLEA 3,6 RPM ",2026-04-02 10:47:25.78266+00
123,129,https://www.ricambixstufe.it/ricambixstufe/438-home_default/scheda-madre-l023-7t-micronova.jpg,0,SCHEDA MADRE L023  7T MICRONOVA,2026-04-02 10:47:25.78266+00
124,130,https://www.ricambixstufe.it/ricambixstufe/439-home_default/scheda-elettronica-micronova-i023-6t.jpg,0,SCHEDA ELETTRONICA MICRONOVA I023 6T,2026-04-02 10:47:25.78266+00
125,131,https://www.ricambixstufe.it/ricambixstufe/445-home_default/motore-fumi-centrifugo-da-100cablaggio-.jpg,0,"MOTORE FUMI CENTRIFUGO DA 100 MM+CABLAGGIO ",2026-04-02 10:47:25.78266+00
126,132,https://www.ricambixstufe.it/ricambixstufe/427-home_default/guarnizione-motori-fumi-ebm.jpg,0,GUARNIZIONE MOTORI FUMI EBM,2026-04-02 10:47:25.78266+00
127,133,https://www.ricambixstufe.it/ricambixstufe/444-home_default/ventilatore-fumi-da-80mm-cablaggio.jpg,0,VENTILATORE FUMI DA 80MM + CABLAGGIO,2026-04-02 10:47:25.78266+00
128,134,https://www.ricambixstufe.it/ricambixstufe/430-home_default/cornice-braciere-in-ghisa-.jpg,0,"CORNICE BRACIERE IN GHISA ",2026-04-02 10:47:25.78266+00
129,135,https://www.ricambixstufe.it/ricambixstufe/559-home_default/-braciere-in-ghisa-9-11-kw-.jpg,0," BRACIERE IN GHISA 9-11 KW ",2026-04-02 10:47:25.78266+00
130,136,https://www.ricambixstufe.it/ricambixstufe/561-home_default/braciere-in-ghisa-8-kw.jpg,0,BRACIERE IN GHISA 8 KW,2026-04-02 10:47:25.78266+00
131,137,https://www.ricambixstufe.it/ricambixstufe/399-home_default/pompa-di-ricircolo-inverter-.jpg,0,"POMPA DI RICIRCOLO INVERTER ",2026-04-02 10:47:25.78266+00
132,138,https://www.ricambixstufe.it/ricambixstufe/440-home_default/ventilatore-aria-ebm-dx.jpg,0,VENTILATORE ARIA EBM DX,2026-04-02 10:47:25.78266+00
133,139,https://www.ricambixstufe.it/ricambixstufe/442-home_default/ventilatore-aria-ebm-sx.jpg,0,VENTILATORE ARIA EBM SX,2026-04-02 10:47:25.78266+00
134,140,https://www.ricambixstufe.it/ricambixstufe/562-home_default/braciere-in-acciaio-per-inserti-evacalor.jpg,0,BRACIERE IN ACCIAIO PER INSERTI EVACALOR,2026-04-02 10:47:25.78266+00
135,141,https://www.ricambixstufe.it/ricambixstufe/526-home_default/maniglia-rimovibile-.jpg,0,"MANIGLIA RIMOVIBILE ",2026-04-02 10:47:25.78266+00
136,142,https://www.ricambixstufe.it/ricambixstufe/426-home_default/piedino-stufe-a-pellet-.jpg,0,"PIEDINO STUFE A PELLET ",2026-04-02 10:47:25.78266+00
137,143,https://www.ricambixstufe.it/ricambixstufe/409-home_default/rele-esterno-per-pompa-.jpg,0,"RELÈ ESTERNO PER POMPA ",2026-04-02 10:47:25.78266+00
138,144,https://www.ricambixstufe.it/ricambixstufe/411-home_default/sensore-pressione-per-acqua-.jpg,0,"SENSORE  PRESSIONE PER ACQUA ",2026-04-02 10:47:25.78266+00
139,145,https://www.ricambixstufe.it/ricambixstufe/413-home_default/nastro-adesivo-in-fibra-di-vetro-550c-10mm-x-5mm.jpg,0,NASTRO ADESIVO IN FIBRA DI VETRO 550°C 10mm X 5mm,2026-04-02 10:47:25.78266+00
140,146,https://www.ricambixstufe.it/ricambixstufe/415-home_default/cordino-12-mm-bianco.jpg,0,CORDINO 12 MM BIANCO,2026-04-02 10:47:25.78266+00
141,147,https://www.ricambixstufe.it/ricambixstufe/414-home_default/cordino-20-mm.jpg,0,CORDINO 20 MM,2026-04-02 10:47:25.78266+00
142,148,https://www.ricambixstufe.it/ricambixstufe/566-home_default/braciere-caminetti-ad-angolo.jpg,0,BRACIERE CAMINETTI AD ANGOLO,2026-04-02 10:47:25.78266+00
143,149,https://www.ricambixstufe.it/ricambixstufe/429-home_default/modulo-wifi-agua-navel-20.jpg,0,MODULO WIFI AGUA NAVEL 2.0,2026-04-02 10:47:25.78266+00
144,150,https://www.ricambixstufe.it/ricambixstufe/421-home_default/interfaccia-seriale-micronova.jpg,0,INTERFACCIA SERIALE MICRONOVA,2026-04-02 10:47:25.78266+00
145,151,https://www.ricambixstufe.it/ricambixstufe/424-home_default/raccordo-canalizzazione.jpg,0,RACCORDO CANALIZZAZIONE,2026-04-02 10:47:25.78266+00
146,152,https://www.ricambixstufe.it/ricambixstufe/529-home_default/raccordo-canalizzazione-60-80.jpg,0,RIDUTTORE CANALIZZAZIONE 60-80,2026-04-02 10:47:25.78266+00
147,153,https://www.ricambixstufe.it/ricambixstufe/446-home_default/encoder-per-motore-fumi-ebm.jpg,0,ENCODER PER MOTORE FUMI EBM,2026-04-02 10:47:25.78266+00
148,154,https://www.ricambixstufe.it/ricambixstufe/569-home_default/braciere-stufe-145-kw-evacalor-puntofuoco.jpg,0,BRACIERE STUFE 14.5  KW EVACALOR-PUNTOFUOCO,2026-04-02 10:47:25.78266+00
149,155,https://www.ricambixstufe.it/ricambixstufe/449-home_default/parete-camera-di-combustione-in-ghisa-stufe-evacalor-puntofuoco.jpg,0,"PARETE CAMERA DI COMBUSTIONE IN GHISA STUFE 7,5 KW SLIM",2026-04-02 10:47:25.78266+00
150,156,https://www.ricambixstufe.it/ricambixstufe/570-home_default/braciere-in-acciaio-per-stufe-frida-luisa-ilaria.jpg,0,BRACIERE IN ACCIAIO PER STUFE FRIDA-LUISA-ILARIA,2026-04-02 10:47:25.78266+00
151,157,https://www.ricambixstufe.it/ricambixstufe/456-home_default/display-verticale-micronova-6-tasti.jpg,0,PANNELLO DI COMANDO CEZA E RICEVITORE TELECOMANDO,2026-04-02 10:47:25.78266+00
152,159,https://www.ricambixstufe.it/ricambixstufe/572-home_default/braciere-15195-kw-futura-duna-ivy.jpg,0,"BRACIERE 15/19.5 KW  FUTURA, DUNA, IVY",2026-04-02 10:47:25.78266+00
153,160,https://www.ricambixstufe.it/ricambixstufe/573-home_default/braciere-senza-fondo.jpg,0,BRACIERE SENZA FONDO,2026-04-02 10:47:25.78266+00
154,161,https://www.ricambixstufe.it/ricambixstufe/459-home_default/deflettore-fumi-stufe-evacalor-puntofuoco.jpg,0,DEFLETTORE FUMI STUFE EVACALOR- PUNTOFUOCO,2026-04-02 10:47:25.78266+00
155,162,https://www.ricambixstufe.it/ricambixstufe/461-home_default/fondo-braciere-pellet.jpg,0,FONDO BRACIERE PELLET,2026-04-02 10:47:25.78266+00
156,163,https://www.ricambixstufe.it/ricambixstufe/467-home_default/fondo-braciere-nocciolino.jpg,0,FONDO BRACIERE NOCCIOLINO,2026-04-02 10:47:25.78266+00
157,164,https://www.ricambixstufe.it/ricambixstufe/603-home_default/ventilatore-fumi-con-encoder-e-chiocciola.jpg,0,VENTILATORE FUMI CON ENCODER E CHIOCCIOLA,2026-04-02 10:47:25.78266+00
158,165,https://www.ricambixstufe.it/ricambixstufe/470-home_default/tubo-flessibile-per-aria-bianco.jpg,0,TUBO FLESSIBILE BIANCO PER CANALIZZAZIONE O ASPIRAZIONE  ARIA,2026-04-02 10:47:25.78266+00
159,166,https://www.ricambixstufe.it/ricambixstufe/471-home_default/tubo-flessibile-grigio-per-canalizzazione-o-aspirazione-aria.jpg,0,TUBO FLESSIBILE GRIGIO PER CANALIZZAZIONE O ASPIRAZIONE ARIA,2026-04-02 10:47:25.78266+00
160,167,https://www.ricambixstufe.it/ricambixstufe/472-home_default/tubo-flessibile-nero-per-canalizzazione-o-aspirazione-aria.jpg,0,TUBO FLESSIBILE NERO PER CANALIZZAZIONE O ASPIRAZIONE  ARIA,2026-04-02 10:47:25.78266+00
161,168,https://www.ricambixstufe.it/ricambixstufe/473-home_default/ventilatore-tangenziale-230v-50hz-pala-o60x270mm-.jpg,0,"VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X270mm ",2026-04-02 10:47:25.78266+00
162,169,https://www.ricambixstufe.it/ricambixstufe/474-home_default/ventilatore-tangenziale-230v-50hz-pala-o60x300mm-.jpg,0,"VENTILATORE TANGENZIALE 230V 50Hz PALA Ø60X300mm ",2026-04-02 10:47:25.78266+00
163,10,https://pub-e5b1a861541243efa43922161ac876d7.r2.dev/products/motoriduttori/motoriduttore-mellor-t14-5-rpm-2.jpg,0,MOTORIDUTTORE MELLOR T14 – 5 RPM,2026-04-02 10:47:35.480183+00
164,10,https://pub-e5b1a861541243efa43922161ac876d7.r2.dev/products/motoriduttori/motoriduttore-mellor-t14-5-rpm.jpg,1,MOTORIDUTTORE MELLOR T14 – 5 RPM,2026-04-02 10:47:35.918285+00
165,14,https://pub-e5b1a861541243efa43922161ac876d7.r2.dev/products/motoriduttori/motoriduttore-per-stufe-a-pellet-mellor-4-rpm.jpg,0,MOTORIDUTTORE PER STUFE A PELLET MELLOR 4 RPM,2026-04-02 10:47:36.021183+00
